,auto_id,ID,Date,Company,Title,Location,Link
1866,641,DK1/HdpPrWe5vZZVsvm97A==,2021-09-22,Unstoppable Domains,Data Science Analyst - Canada Remote,Canada,https://ca.linkedin.com/jobs/view/data-science-analyst-canada-remote-at-unstoppable-domains-2756901626?refId=J%2F4DeBYYifKFn6Dacmy28g%3D%3D&trackingId=DK1%2FHdpPrWe5vZZVsvm97A%3D%3D&position=17&pageNum=25&trk=public_jobs_jserp-result_search-card
1869,644,LSh1t0mSpKYtNdJBkGBpyg==,2021-10-07,ersg Ltd,Data Analyst / Business Analyst,"England, United Kingdom",https://uk.linkedin.com/jobs/view/data-analyst-business-analyst-at-ersg-ltd-2747652573?refId=J%2F4DeBYYifKFn6Dacmy28g%3D%3D&trackingId=LSh1t0mSpKYtNdJBkGBpyg%3D%3D&position=20&pageNum=25&trk=public_jobs_jserp-result_search-card
1870,645,OaxwWC+5y+XcnUa3XK21Fg==,2021-10-13,Revolut,Accounting Data Analyst - Spain Remote,"Barcelona, Catalonia, Spain",https://es.linkedin.com/jobs/view/accounting-data-analyst-spain-remote-at-revolut-2724650018?refId=J%2F4DeBYYifKFn6Dacmy28g%3D%3D&trackingId=OaxwWC%2B5y%2BXcnUa3XK21Fg%3D%3D&position=21&pageNum=25&trk=public_jobs_jserp-result_search-card
1872,647,8HjzCv8EgbaKOiice+16IQ==,2021-10-15,OnlineDIRECT Limited,PowerBI Data Analyst,"Northampton, England, United Kingdom",https://uk.linkedin.com/jobs/view/powerbi-data-analyst-at-onlinedirect-limited-2759928839?refId=J%2F4DeBYYifKFn6Dacmy28g%3D%3D&trackingId=8HjzCv8EgbaKOiice%2B16IQ%3D%3D&position=23&pageNum=25&trk=public_jobs_jserp-result_search-card
1873,648,mn1pb720E/1NKfj90Exn0Q==,2021-10-21,Matillion,Data Visualisation Analyst,United Kingdom,https://uk.linkedin.com/jobs/view/data-visualisation-analyst-at-matillion-2768380537?refId=J%2F4DeBYYifKFn6Dacmy28g%3D%3D&trackingId=mn1pb720E%2F1NKfj90Exn0Q%3D%3D&position=24&pageNum=25&trk=public_jobs_jserp-result_search-card
1874,649,dHJ5iSTf4e88xxgayPH7Mg==,2021-10-26,Chalhoub Group,Senior People Data Analyst,"Dubai, Dubai, United Arab Emirates",https://ae.linkedin.com/jobs/view/senior-people-data-analyst-at-chalhoub-group-2742168639?refId=J%2F4DeBYYifKFn6Dacmy28g%3D%3D&trackingId=dHJ5iSTf4e88xxgayPH7Mg%3D%3D&position=25&pageNum=25&trk=public_jobs_jserp-result_search-card
1877,652,hHuygWymox98BifKF0zf/Q==,2021-10-29,Revolut,Senior Data Analyst - Remote within Romania,"Bucharest, Bucharest, Romania",https://ro.linkedin.com/jobs/view/senior-data-analyst-remote-within-romania-at-revolut-2505002999?refId=C36zknZfkHpiMhgPuU0HRw%3D%3D&trackingId=hHuygWymox98BifKF0zf%2FQ%3D%3D&position=3&pageNum=26&trk=public_jobs_jserp-result_search-card
1881,656,6fvJSh14P95q3VEBXNvbNQ==,2021-09-27,Nigel Frank International,"Data Analyst (Pre - Sales Team) - Remote, UK Wide","Manchester, England, United Kingdom",https://uk.linkedin.com/jobs/view/data-analyst-pre-sales-team-remote-uk-wide-at-nigel-frank-international-2735812732?refId=C36zknZfkHpiMhgPuU0HRw%3D%3D&trackingId=6fvJSh14P95q3VEBXNvbNQ%3D%3D&position=7&pageNum=26&trk=public_jobs_jserp-result_search-card
1882,657,xI+Pe1IeCsUjP0MC6AqwBg==,2021-10-25,"Maxor National Pharmacy Services, LLC",Data & Integration Analyst,Denver Metropolitan Area,https://www.linkedin.com/jobs/view/data-integration-analyst-at-maxor-national-pharmacy-services-llc-2767047949?refId=C36zknZfkHpiMhgPuU0HRw%3D%3D&trackingId=xI%2BPe1IeCsUjP0MC6AqwBg%3D%3D&position=8&pageNum=26&trk=public_jobs_jserp-result_search-card
1883,658,8ApD3T7LE4FjQ1ThRbMmwA==,2021-10-20,Sammons Financial Group Companies,Data Analyst/QA Analyst,Greater Sioux Falls Area,https://www.linkedin.com/jobs/view/data-analyst-qa-analyst-at-sammons-financial-group-companies-2767214736?refId=C36zknZfkHpiMhgPuU0HRw%3D%3D&trackingId=8ApD3T7LE4FjQ1ThRbMmwA%3D%3D&position=9&pageNum=26&trk=public_jobs_jserp-result_search-card
1884,659,w2ojpC0xz/BkbxilBfL60A==,2021-10-20,Homelike,Product Data Analyst (f/m/d),"Cologne, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/product-data-analyst-f-m-d-at-homelike-2766826078?refId=C36zknZfkHpiMhgPuU0HRw%3D%3D&trackingId=w2ojpC0xz%2FBkbxilBfL60A%3D%3D&position=10&pageNum=26&trk=public_jobs_jserp-result_search-card
1887,662,bkiv8ni6xElR8xL9+vRwKw==,2021-10-27,Gympass,CX Data Analyst - sales,"São Paulo, São Paulo, Brazil",https://br.linkedin.com/jobs/view/cx-data-analyst-sales-at-gympass-2775741403?refId=C36zknZfkHpiMhgPuU0HRw%3D%3D&trackingId=bkiv8ni6xElR8xL9%2BvRwKw%3D%3D&position=13&pageNum=26&trk=public_jobs_jserp-result_search-card
1888,663,Q3CCSrnnTHZssS+MYXklpA==,2021-09-24,Docebo,Revenue Data Analyst,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/revenue-data-analyst-at-docebo-2766204572?refId=C36zknZfkHpiMhgPuU0HRw%3D%3D&trackingId=Q3CCSrnnTHZssS%2BMYXklpA%3D%3D&position=14&pageNum=26&trk=public_jobs_jserp-result_search-card
1891,666,lwKDaFIAYWzBJdUyuZCC6Q==,2021-10-25,Client Server,Senior Data Analyst SQL ETL - PropTech,"London, England, United Kingdom",https://uk.linkedin.com/jobs/view/senior-data-analyst-sql-etl-proptech-at-client-server-2768196012?refId=C36zknZfkHpiMhgPuU0HRw%3D%3D&trackingId=lwKDaFIAYWzBJdUyuZCC6Q%3D%3D&position=17&pageNum=26&trk=public_jobs_jserp-result_search-card
1892,667,qb37pnNH5qDha4oQvnV40Q==,2021-10-26,SYKES,Data Analyst HR Systems Manager (Virtual/Remote),"Manila, National Capital Region, Philippines",https://ph.linkedin.com/jobs/view/data-analyst-hr-systems-manager-virtual-remote-at-sykes-2774380283?refId=C36zknZfkHpiMhgPuU0HRw%3D%3D&trackingId=qb37pnNH5qDha4oQvnV40Q%3D%3D&position=18&pageNum=26&trk=public_jobs_jserp-result_search-card
1894,669,SipIldU5nF+YQM5KVT8RAA==,2021-10-24,360 Recruitment Consultancy Ltd,SAP Data Analyst,"Barrow-in-Furness, England, United Kingdom",https://uk.linkedin.com/jobs/view/sap-data-analyst-at-360-recruitment-consultancy-ltd-2767372580?refId=C36zknZfkHpiMhgPuU0HRw%3D%3D&trackingId=SipIldU5nF%2BYQM5KVT8RAA%3D%3D&position=20&pageNum=26&trk=public_jobs_jserp-result_search-card
1895,670,FCBHAraSc3zpjhoDm1P1aw==,2021-09-29,Triumph Consultants Ltd,Interim Data Quality Analyst - Remote Working,"London, England, United Kingdom",https://uk.linkedin.com/jobs/view/interim-data-quality-analyst-remote-working-at-triumph-consultants-ltd-2772291058?refId=C36zknZfkHpiMhgPuU0HRw%3D%3D&trackingId=FCBHAraSc3zpjhoDm1P1aw%3D%3D&position=21&pageNum=26&trk=public_jobs_jserp-result_search-card
1899,674,eTvSdh0NDKo/x8TDC0Ej6w==,2021-10-16,Harnham,DIGITAL DATA ANALYST,"London, England, United Kingdom",https://uk.linkedin.com/jobs/view/digital-data-analyst-at-harnham-2753216199?refId=C36zknZfkHpiMhgPuU0HRw%3D%3D&trackingId=eTvSdh0NDKo%2Fx8TDC0Ej6w%3D%3D&position=25&pageNum=26&trk=public_jobs_jserp-result_search-card
1901,676,6NaNx4c0fu9DavcS3f56Cw==,2021-10-18,TMF Group,System & Data Analyst,"Mexico City, Mexico",https://mx.linkedin.com/jobs/view/system-data-analyst-at-tmf-group-2775600830?refId=8rCb2Dx9udYcuj9gEH8L2Q%3D%3D&trackingId=6NaNx4c0fu9DavcS3f56Cw%3D%3D&position=2&pageNum=27&trk=public_jobs_jserp-result_search-card
1908,683,cgd+dMF68PUrH1Sc8xzgsA==,2021-10-22,Modis,Data Analyst - IT support,"Beersel, Flemish Region, Belgium",https://be.linkedin.com/jobs/view/data-analyst-it-support-at-modis-2769857352?refId=8rCb2Dx9udYcuj9gEH8L2Q%3D%3D&trackingId=cgd%2BdMF68PUrH1Sc8xzgsA%3D%3D&position=9&pageNum=27&trk=public_jobs_jserp-result_search-card
1912,687,bWhAhQISKbkFlmFO1hpg5w==,2021-10-13,Revolut,Accounting Data Analyst (Romania Remote),"Bucharest, Bucharest, Romania",https://ro.linkedin.com/jobs/view/accounting-data-analyst-romania-remote-at-revolut-2724645547?refId=8rCb2Dx9udYcuj9gEH8L2Q%3D%3D&trackingId=bWhAhQISKbkFlmFO1hpg5w%3D%3D&position=13&pageNum=27&trk=public_jobs_jserp-result_search-card
1914,689,IWGD6DdNaeOVMzd0oCm74g==,2021-10-25,BD-A GmbH,Werkstudent Data Analyst,"Mainz, Rhineland-Palatinate, Germany",https://de.linkedin.com/jobs/view/werkstudent-data-analyst-at-bd-a-gmbh-2766790983?refId=8rCb2Dx9udYcuj9gEH8L2Q%3D%3D&trackingId=IWGD6DdNaeOVMzd0oCm74g%3D%3D&position=15&pageNum=27&trk=public_jobs_jserp-result_search-card
1915,690,GAo3G8EqStOb3YWuw90lzA==,2021-10-08,Tyro Payments,Customer Campaign Data Analyst,"Sydney, New South Wales, Australia",https://au.linkedin.com/jobs/view/customer-campaign-data-analyst-at-tyro-payments-2766208177?refId=8rCb2Dx9udYcuj9gEH8L2Q%3D%3D&trackingId=GAo3G8EqStOb3YWuw90lzA%3D%3D&position=16&pageNum=27&trk=public_jobs_jserp-result_search-card
1916,691,+cXIDUrYZcWnt8tZ0t5J1g==,2021-09-24,Aon,Data Analytics Senior Analyst,"Cracow, Małopolskie, Poland",https://pl.linkedin.com/jobs/view/data-analytics-senior-analyst-at-aon-2765837996?refId=8rCb2Dx9udYcuj9gEH8L2Q%3D%3D&trackingId=%2BcXIDUrYZcWnt8tZ0t5J1g%3D%3D&position=17&pageNum=27&trk=public_jobs_jserp-result_search-card
1918,693,rqOxyYz2bloTePyZq8H/iw==,2021-09-28,HRS Bulgaria,Data and Reporting Analyst with English,"Sofia, Sofia City, Bulgaria",https://bg.linkedin.com/jobs/view/data-and-reporting-analyst-with-english-at-hrs-bulgaria-2771346574?refId=8rCb2Dx9udYcuj9gEH8L2Q%3D%3D&trackingId=rqOxyYz2bloTePyZq8H%2Fiw%3D%3D&position=19&pageNum=27&trk=public_jobs_jserp-result_search-card
1921,696,eWbDMGhhbhMwS6kR0CWIkQ==,2021-10-31,Western Downs Regional Council,Data & Reporting Analyst - Dalby,"Dalby, Queensland, Australia",https://au.linkedin.com/jobs/view/data-reporting-analyst-dalby-at-western-downs-regional-council-2780087790?refId=8rCb2Dx9udYcuj9gEH8L2Q%3D%3D&trackingId=eWbDMGhhbhMwS6kR0CWIkQ%3D%3D&position=22&pageNum=27&trk=public_jobs_jserp-result_search-card
1922,697,fnu4NmrqQOXlg0sb4Y75Dg==,2021-08-09,Reperio Human Capital,Data Quality Analyst - Remote,"Waterford, County Waterford, Ireland",https://ie.linkedin.com/jobs/view/data-quality-analyst-remote-at-reperio-human-capital-2707980544?refId=8rCb2Dx9udYcuj9gEH8L2Q%3D%3D&trackingId=fnu4NmrqQOXlg0sb4Y75Dg%3D%3D&position=23&pageNum=27&trk=public_jobs_jserp-result_search-card
1926,701,qOFUW2WQnfyvA/Z72YjFaA==,2021-10-11,Chalhoub Group,CRM Data Analyst - L'Occitane,"Dubai, Dubai, United Arab Emirates",https://ae.linkedin.com/jobs/view/crm-data-analyst-l-occitane-at-chalhoub-group-2722663020?refId=zAuvYREtzxZWqG5yHeOSuA%3D%3D&trackingId=qOFUW2WQnfyvA%2FZ72YjFaA%3D%3D&position=2&pageNum=28&trk=public_jobs_jserp-result_search-card
1928,703,SCw63wo61APVPU10I2hMTQ==,2021-09-29,"TalentBurst, an Inc 5000 company",Data Analyst III #: 21-15318,"Amsterdam, North Holland, Netherlands",https://nl.linkedin.com/jobs/view/data-analyst-iii-%23-21-15318-at-talentburst-an-inc-5000-company-2767325469?refId=zAuvYREtzxZWqG5yHeOSuA%3D%3D&trackingId=SCw63wo61APVPU10I2hMTQ%3D%3D&position=4&pageNum=28&trk=public_jobs_jserp-result_search-card
1938,713,wUqf2OHYItOBSp3VgLdPpA==,2021-09-29,Involves,Financial Data Analyst (Remote),"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/financial-data-analyst-remote-at-involves-2771894778?refId=zAuvYREtzxZWqG5yHeOSuA%3D%3D&trackingId=wUqf2OHYItOBSp3VgLdPpA%3D%3D&position=14&pageNum=28&trk=public_jobs_jserp-result_search-card
1941,716,a3cG49X2GBIXJKy9oiEWFQ==,2021-10-25,Paralucent,Senior Data Analyst (PL194),"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/senior-data-analyst-pl194-at-paralucent-2773236983?refId=zAuvYREtzxZWqG5yHeOSuA%3D%3D&trackingId=a3cG49X2GBIXJKy9oiEWFQ%3D%3D&position=17&pageNum=28&trk=public_jobs_jserp-result_search-card
1942,717,4IGeMvnnh04zaajcuESVLA==,2021-10-20,Allianz Australia,Senior Analytics & Data Analyst,"Sydney, New South Wales, Australia",https://au.linkedin.com/jobs/view/senior-analytics-data-analyst-at-allianz-australia-2756884420?refId=zAuvYREtzxZWqG5yHeOSuA%3D%3D&trackingId=4IGeMvnnh04zaajcuESVLA%3D%3D&position=18&pageNum=28&trk=public_jobs_jserp-result_search-card
1945,720,Kmrnh/C1ouhUtZ8d8OVxfA==,2021-10-18,Michael Page,HR Data/ MI Analyst,"Newcastle upon Tyne, England, United Kingdom",https://uk.linkedin.com/jobs/view/hr-data-mi-analyst-at-michael-page-2764103899?refId=zAuvYREtzxZWqG5yHeOSuA%3D%3D&trackingId=Kmrnh%2FC1ouhUtZ8d8OVxfA%3D%3D&position=21&pageNum=28&trk=public_jobs_jserp-result_search-card
1946,721,AquPujHC8WTG9t7qotbEXg==,2021-10-28,HelloInfo,Analyst,Canada,https://ca.linkedin.com/jobs/view/analyst-at-helloinfo-2777366087?refId=zAuvYREtzxZWqG5yHeOSuA%3D%3D&trackingId=AquPujHC8WTG9t7qotbEXg%3D%3D&position=22&pageNum=28&trk=public_jobs_jserp-result_search-card
1948,723,UOFgTNq32zbhL/B598uXTA==,2021-10-12,HCL Technologies,Reporting and Data Analyst with English,"Iaşi, Romania",https://ro.linkedin.com/jobs/view/reporting-and-data-analyst-with-english-at-hcl-technologies-2753421948?refId=zAuvYREtzxZWqG5yHeOSuA%3D%3D&trackingId=UOFgTNq32zbhL%2FB598uXTA%3D%3D&position=24&pageNum=28&trk=public_jobs_jserp-result_search-card
1949,724,NWv9GGE/tEZw0c+HBuMasg==,2021-10-29,Lawrence Harvey,HR Data Analyst,"London, England, United Kingdom",https://uk.linkedin.com/jobs/view/hr-data-analyst-at-lawrence-harvey-2779706713?refId=zAuvYREtzxZWqG5yHeOSuA%3D%3D&trackingId=NWv9GGE%2FtEZw0c%2BHBuMasg%3D%3D&position=25&pageNum=28&trk=public_jobs_jserp-result_search-card
1951,726,qJqVXSiu8k6bxzBcMU/ILw==,2021-10-11,Gleeson Recruitment Group,Digital Data Analyst,"Birmingham, England, United Kingdom",https://uk.linkedin.com/jobs/view/digital-data-analyst-at-gleeson-recruitment-group-2749773075?refId=wQigIyovl4jt%2BIhUbzsF%2Fg%3D%3D&trackingId=qJqVXSiu8k6bxzBcMU%2FILw%3D%3D&position=2&pageNum=29&trk=public_jobs_jserp-result_search-card
1953,728,aIvV5Kkkz25wuqxtXGPK2w==,2021-10-04,Orange Services,Data Governance Business Analyst,Bucharest Metropolitan Area,https://ro.linkedin.com/jobs/view/data-governance-business-analyst-at-orange-services-2710480448?refId=wQigIyovl4jt%2BIhUbzsF%2Fg%3D%3D&trackingId=aIvV5Kkkz25wuqxtXGPK2w%3D%3D&position=4&pageNum=29&trk=public_jobs_jserp-result_search-card
1954,729,e/wrUHzYrR693+u56jGb0g==,2021-09-26,Michael Page,Data Analyst - F2R - Python / Oracle,"London, England, United Kingdom",https://uk.linkedin.com/jobs/view/data-analyst-f2r-python-oracle-at-michael-page-2768021786?refId=wQigIyovl4jt%2BIhUbzsF%2Fg%3D%3D&trackingId=e%2FwrUHzYrR693%2Bu56jGb0g%3D%3D&position=5&pageNum=29&trk=public_jobs_jserp-result_search-card
1957,732,54y9NcaQlgNd9058hwePRg==,2021-10-17,Harnham,Data Analyst (Contract),"London, England, United Kingdom",https://uk.linkedin.com/jobs/view/data-analyst-contract-at-harnham-2754049850?refId=wQigIyovl4jt%2BIhUbzsF%2Fg%3D%3D&trackingId=54y9NcaQlgNd9058hwePRg%3D%3D&position=8&pageNum=29&trk=public_jobs_jserp-result_search-card
1959,734,XV+dPI/izMldKakn+VpUjg==,2021-10-08,"Sainsbury's Digital, Tech and Data",Data Quality Support Analyst,"London, England, United Kingdom",https://uk.linkedin.com/jobs/view/data-quality-support-analyst-at-sainsbury-s-digital-tech-and-data-2780306238?refId=wQigIyovl4jt%2BIhUbzsF%2Fg%3D%3D&trackingId=XV%2BdPI%2FizMldKakn%2BVpUjg%3D%3D&position=10&pageNum=29&trk=public_jobs_jserp-result_search-card
1960,735,GES+6TCwQmY9HlDRehcgNw==,2021-10-03,Eaton,Data Analytics Specialist,"Burlington, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-analytics-specialist-at-eaton-2777335396?refId=wQigIyovl4jt%2BIhUbzsF%2Fg%3D%3D&trackingId=GES%2B6TCwQmY9HlDRehcgNw%3D%3D&position=11&pageNum=29&trk=public_jobs_jserp-result_search-card
1961,736,7tUhT9c77DhDaj2GX/fK0w==,2021-10-15,UniCredit Bank Austria AG,Risk Data Analyst (w/m/d),"Vienna, Austria",https://at.linkedin.com/jobs/view/risk-data-analyst-w-m-d-at-unicredit-bank-austria-ag-2751537409?refId=wQigIyovl4jt%2BIhUbzsF%2Fg%3D%3D&trackingId=7tUhT9c77DhDaj2GX%2FfK0w%3D%3D&position=12&pageNum=29&trk=public_jobs_jserp-result_search-card
1962,737,3V6CB6GAsTf6+1eQHkaQoQ==,2021-10-25,European Recruitment,Senior Data Analyst - Game Data Analyst,"Hamburg, Germany",https://de.linkedin.com/jobs/view/senior-data-analyst-game-data-analyst-at-european-recruitment-2767989353?refId=wQigIyovl4jt%2BIhUbzsF%2Fg%3D%3D&trackingId=3V6CB6GAsTf6%2B1eQHkaQoQ%3D%3D&position=13&pageNum=29&trk=public_jobs_jserp-result_search-card
1963,738,jNHgZeN8a54IH1SN16l+Bg==,2021-10-27,Palta,"Data Analyst, Marketing","Moscow, Moscow, Russia",https://ru.linkedin.com/jobs/view/data-analyst-marketing-at-palta-2775678761?refId=wQigIyovl4jt%2BIhUbzsF%2Fg%3D%3D&trackingId=jNHgZeN8a54IH1SN16l%2BBg%3D%3D&position=14&pageNum=29&trk=public_jobs_jserp-result_search-card
1964,739,kGv0XwrW4wsy8ml2+Fd6AA==,2021-10-15,Mongoose Gray,Meanwhile in the Garden of Eden... Data Analyst.,"London, England, United Kingdom",https://uk.linkedin.com/jobs/view/meanwhile-in-the-garden-of-eden-data-analyst-at-mongoose-gray-2753688874?refId=wQigIyovl4jt%2BIhUbzsF%2Fg%3D%3D&trackingId=kGv0XwrW4wsy8ml2%2BFd6AA%3D%3D&position=15&pageNum=29&trk=public_jobs_jserp-result_search-card
1965,740,ySO5ZW7OP5/aLdV1e7TvvQ==,2021-10-26,T2M Resourcing,Data and Finance Systems Analyst,"West Midlands, England, United Kingdom",https://uk.linkedin.com/jobs/view/data-and-finance-systems-analyst-at-t2m-resourcing-2774314229?refId=wQigIyovl4jt%2BIhUbzsF%2Fg%3D%3D&trackingId=ySO5ZW7OP5%2FaLdV1e7TvvQ%3D%3D&position=16&pageNum=29&trk=public_jobs_jserp-result_search-card
1966,741,cYb0YAv0BXSEHyUVAIohYA==,2021-10-28,the happy skin,Data-analist - IT Support,"Beersel, Flemish Region, Belgium",https://be.linkedin.com/jobs/view/data-analist-it-support-at-the-happy-skin-2772464315?refId=wQigIyovl4jt%2BIhUbzsF%2Fg%3D%3D&trackingId=cYb0YAv0BXSEHyUVAIohYA%3D%3D&position=17&pageNum=29&trk=public_jobs_jserp-result_search-card
1967,742,,2021-10-27,Numberly,Stage - Data Analyst Programmatique,"Paris, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-data-analyst-programmatique-at-numberly-2775570412?refId=wQigIyovl4jt%2BIhUbzsF%2Fg%3D%3D&trackingId=boaoru6PSo31ir5OxKlk6A%3D%3D&position=18&pageNum=29&trk=public_jobs_jserp-result_search-card
1970,745,,2021-10-04,888,Performance & Data Analyst,"Biarritz, Nouvelle-Aquitaine, France",https://fr.linkedin.com/jobs/view/performance-data-analyst-at-888-2773502189?refId=wQigIyovl4jt%2BIhUbzsF%2Fg%3D%3D&trackingId=eHsP5mCyx%2Fwdg7rLRLPScA%3D%3D&position=21&pageNum=29&trk=public_jobs_jserp-result_search-card
1973,748,joEgGfVw4FciL9tccZTTew==,2021-09-02,Oriental Career,Data Analyst for Global Games Platform,"Shanghai, China",https://cn.linkedin.com/jobs/view/data-analyst-for-global-games-platform-at-oriental-career-2703397908?refId=wQigIyovl4jt%2BIhUbzsF%2Fg%3D%3D&trackingId=joEgGfVw4FciL9tccZTTew%3D%3D&position=24&pageNum=29&trk=public_jobs_jserp-result_search-card
1976,751,da1BaAWivK5J/FlnT7tcYA==,2021-10-13,Agilisys,Project Coordinator / Data Analyst,"London, England, United Kingdom",https://uk.linkedin.com/jobs/view/project-coordinator-data-analyst-at-agilisys-2754756956?refId=yMHLjk%2BEWBfjqiJnk4o%2BnQ%3D%3D&trackingId=da1BaAWivK5J%2FFlnT7tcYA%3D%3D&position=2&pageNum=30&trk=public_jobs_jserp-result_search-card
1977,752,lsQBIsfxSuumtBLCUybw4w==,2021-09-17,LifeWorks,"Data Analyst, HR","Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-analyst-hr-at-lifeworks-2749979801?refId=yMHLjk%2BEWBfjqiJnk4o%2BnQ%3D%3D&trackingId=lsQBIsfxSuumtBLCUybw4w%3D%3D&position=3&pageNum=30&trk=public_jobs_jserp-result_search-card
1979,754,ls7Lf7aE2HgKg7o5vxwAcA==,2021-10-14,Journey Recruitment Ltd,Communication and Data Analyst,"High Wycombe, England, United Kingdom",https://uk.linkedin.com/jobs/view/communication-and-data-analyst-at-journey-recruitment-ltd-2755411342?refId=yMHLjk%2BEWBfjqiJnk4o%2BnQ%3D%3D&trackingId=ls7Lf7aE2HgKg7o5vxwAcA%3D%3D&position=5&pageNum=30&trk=public_jobs_jserp-result_search-card
1980,755,jUGRs7WaXv75Jf0BbvIsEA==,2021-10-22,Gibbs Hybrid,HR Data Processing Analyst,"Cheshire, England, United Kingdom",https://uk.linkedin.com/jobs/view/hr-data-processing-analyst-at-gibbs-hybrid-2769854740?refId=yMHLjk%2BEWBfjqiJnk4o%2BnQ%3D%3D&trackingId=jUGRs7WaXv75Jf0BbvIsEA%3D%3D&position=6&pageNum=30&trk=public_jobs_jserp-result_search-card
1981,756,OJnrK83wUKVjgTx9FDHEyA==,2021-09-23,Reperio Human Capital,Experienced Data Analyst,"Dublin, County Dublin, Ireland",https://ie.linkedin.com/jobs/view/experienced-data-analyst-at-reperio-human-capital-2764267838?refId=yMHLjk%2BEWBfjqiJnk4o%2BnQ%3D%3D&trackingId=OJnrK83wUKVjgTx9FDHEyA%3D%3D&position=7&pageNum=30&trk=public_jobs_jserp-result_search-card
1982,757,hACa39n3CuqdkJywMMF+Zw==,2021-10-06,SINGULART,Senior Data Analyst H/F,"Paris, Île-de-France, France",https://fr.linkedin.com/jobs/view/senior-data-analyst-h-f-at-singulart-2746902017?refId=yMHLjk%2BEWBfjqiJnk4o%2BnQ%3D%3D&trackingId=hACa39n3CuqdkJywMMF%2BZw%3D%3D&position=8&pageNum=30&trk=public_jobs_jserp-result_search-card
1984,759,ArvUVsCX6pJeRNkBiXBGzQ==,2021-10-05,Easybrain,Middle/Senior Data Analyst,"Limassol, Limassol (Lemesos), Cyprus",https://cy.linkedin.com/jobs/view/middle-senior-data-analyst-at-easybrain-2779949971?refId=yMHLjk%2BEWBfjqiJnk4o%2BnQ%3D%3D&trackingId=ArvUVsCX6pJeRNkBiXBGzQ%3D%3D&position=10&pageNum=30&trk=public_jobs_jserp-result_search-card
1985,760,4H+iHY6A96QyLx3YlA26BQ==,2021-10-20,Johnson & Johnson,Analyst Data Operations,"Diegem, Flemish Region, Belgium",https://be.linkedin.com/jobs/view/analyst-data-operations-at-johnson-johnson-2756808984?refId=yMHLjk%2BEWBfjqiJnk4o%2BnQ%3D%3D&trackingId=4H%2BiHY6A96QyLx3YlA26BQ%3D%3D&position=11&pageNum=30&trk=public_jobs_jserp-result_search-card
1986,761,,2021-10-06,Province of New Brunswick,Engineering Technologist / Engineering and Field Level IV-VII,"Moncton, New Brunswick, Canada",https://ca.linkedin.com/jobs/view/engineering-technologist-engineering-and-field-level-iv-vii-at-province-of-new-brunswick-2776129466?refId=yMHLjk%2BEWBfjqiJnk4o%2BnQ%3D%3D&trackingId=nHTto9kwhKVro14j5tyHjQ%3D%3D&position=12&pageNum=30&trk=public_jobs_jserp-result_search-card
1988,763,,2021-06-30,DiDi,CX Data (Sr) Analyst,"Beijing, China",https://cn.linkedin.com/jobs/view/cx-data-sr-analyst-at-didi-2615544488?refId=yMHLjk%2BEWBfjqiJnk4o%2BnQ%3D%3D&trackingId=a8D9cds%2Bj%2BSSyP%2FXj4xLIQ%3D%3D&position=14&pageNum=30&trk=public_jobs_jserp-result_search-card
