,auto_id,Title,Company,Location,Link,Review,auto_id,auto_id.1
736,136,Director- Data Strategy & Analytics,HSB BI&I,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=b29f991ac6287f25&fccid=03287ae7e98c7ec0&vjs=3,None,,
737,137,"
Senior Engineer I",Amex,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=2d10367f39dcc85d&fccid=f057e04c37cca134&vjs=3,4.1,,
738,138,Senior Systems Engineer,ABB,"Quebec City, QC",https://ca.indeed.com/rc/clk?jk=bf720f6482cd62b4&fccid=38b4474838e7b7a1&vjs=3,3.9,,
740,140,Performance Tester Engineer,DXC Technology,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=9ceb337d763acc5e&fccid=feaabf8e6a699d3c&vjs=3,3.2,,
742,142,Building Science Analytics Engineer,RDH,"Burnaby, BC",https://ca.indeed.com/company/RDH/jobs/Building-Science-Analytic-Engineer-1dae1f9f3827b948?fccid=4e78d2b741a1c701&vjs=3,None,,
743,143,"Solutions Engineer, Ads",TikTok,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=2f3b18430aa58956&fccid=caed318a9335aac0&vjs=3,None,,
745,145,CT Data Engineer I - Power BI,EY,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=3f87afae09622dc9&fccid=1544766d4c2915b0&vjs=3,4,,
746,146,Database Engineer,Lightspark,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=bc2911915c2e53df&fccid=06926f09c00964a3&vjs=3,None,,
747,147,Data Engineer,Coast Capital Savings Federal Credit Union,"Surrey, BC",https://ca.indeed.com/rc/clk?jk=82f0edb89ef77786&fccid=8079b36e0ecb8741&vjs=3,3.8,,
748,148,"
Computer Vision and Machine Learning Engineer",Vital Biosciences Inc.,"Toronto, ON",https://ca.indeed.com/company/Vital-Biosciences-Inc./jobs/Computer-Vision-Machine-Learning-Engineer-79b137750feffaf3?fccid=36343573f3d7cb8d&vjs=3,None,,
749,149,"
Software Quality Assurance Engineer",IQVIA,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=6f56a137db655b40&fccid=6b7a1dfe07e7f037&vjs=3,3.8,,
750,150,AI Engineer (2021 Q4),Cerebri AI,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=880ce5f7300eb84a&fccid=799362a2faa3b40a&vjs=3,None,,
752,152,Machine Learning Developer Intern (4 Months),IBM,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=34878bef76e006bd&fccid=de71a49b535e21cb&vjs=3,3.9,,
753,153,Data Engineer,Keyrus Canada EN,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=51ab6da95aad9de2&fccid=a725f90c32430fef&vjs=3,None,,
754,154,Production Coordinator,Electronic Arts,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=b0835669a0273696&fccid=617d7f961cfcf54a&vjs=3,3.8,,
755,155,Data Analyst,TELUS,"Edmonton, AB",https://ca.indeed.com/rc/clk?jk=bd20a61dfed8c769&fccid=ed81336789a877c2&vjs=3,3.9,,
756,156,Senior Desktop Engineer,CGI Inc,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=fe2c92ba53ea5f3f&fccid=43a69183767d4301&vjs=3,3.6,,
757,157,Senior DevOps Engineer,Cognizant Technology Solutions,"Halifax, NS",https://ca.indeed.com/rc/clk?jk=e5cf3c2dd60e8e34&fccid=2df6a1e69a70a1e7&vjs=3,3.9,,
758,158,Junior Cloud Engineer OTW,Ericsson,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=d395e383ab8ae1dd&fccid=82656d64a9a3e6a7&vjs=3,4.1,,
759,159,Data Engineer,Transportation and Logistics Divisional Services,"Saint John, NB",https://ca.indeed.com/rc/clk?jk=e1d17a3c29e63b6d&fccid=b680520115bfd867&vjs=3,2.7,,
760,160,Mining Engineer - RACE21,Teck Resources Limited,"Sparwood, BC",https://ca.indeed.com/rc/clk?jk=c99a84cfe366d65b&fccid=3b3560e05dbdfdeb&vjs=3,3.9,,
761,161,"Analytics Engineer, Remote North America",Ciena,"Ottawa, ON•Remote",https://ca.indeed.com/rc/clk?jk=61af742a155de4d6&fccid=144a39be55e8440b&vjs=3,3.9,,
762,162,QA Specialist,Tread,"Toronto, ON+1 location•Remote",https://ca.indeed.com/company/Tread/jobs/QA-Specialist-0c1964cc8a9c3e04?fccid=b14feb715f47fafa&vjs=3,None,,
763,163,Adobe Analytics Engineer,Bounteous,Canada•Remote,https://ca.indeed.com/rc/clk?jk=3af3ed9060334115&fccid=c26a54d1f7f144b5&vjs=3,None,,
764,164,"
Product Owner",Local Logic,Remote,https://ca.indeed.com/rc/clk?jk=4c4b28840f09549d&fccid=155d54208de1b9b1&vjs=3,None,,
765,165,Build Engineer Co-op,Visier Inc.,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=6e44ccd4b7ff023d&fccid=7bcc6e90bcef893c&vjs=3,3.7,,
766,166,"
Software Development Engineer",Workday,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=228d380941e8aa9f&fccid=9ac45d217f8342a1&vjs=3,4,,
767,167,System Engineer/Scientist,ABB,"Quebec City, QC",https://ca.indeed.com/rc/clk?jk=0c9752c737bcd419&fccid=38b4474838e7b7a1&vjs=3,3.9,,
768,168,"Analyst, Data Analysis",Kroll,Canada,https://ca.indeed.com/rc/clk?jk=9b8c30e4794e047d&fccid=2991547aff717aed&vjs=3,3.5,,
769,169,"Software Engineer III, Analytics",Hudson's Bay Company (HBC),"Toronto, ON",https://ca.indeed.com/rc/clk?jk=41a409258d94fdce&fccid=fe5fae2f1befbc52&vjs=3,3.6,,
770,170,QA Engineer,SS&C Technologies,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=841021fbe43f771d&fccid=e02be59e87cd229c&vjs=3,3.2,,
771,171,Advanced Python Developer/ Machine Learning Engineer - Sr An...,Johnson & Johnson Family of Companies,"Markham, ON",https://ca.indeed.com/rc/clk?jk=1f46b6073e3f1bec&fccid=0bed8e17bc113980&vjs=3,4.2,,
772,172,Advanced Process Engineer Intern,INVISTA,"Kingston, ON",https://ca.indeed.com/rc/clk?jk=ba5238deaf57ae38&fccid=c2c8eec5b544d9b1&vjs=3,3.5,,
773,173,Mobile Engineer (iOS),Perpetua Labs,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=9facef9ac4a0da4c&fccid=b7254da6203c84b3&vjs=3,None,,
774,174,Data Engineer,Grant Thornton,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=bf0722cb6f24d0f7&fccid=7ac82fceed64aa81&vjs=3,3.7,,
775,175,Design Specialist II,TELUS,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=9428d8489c73f6d7&fccid=ed81336789a877c2&vjs=3,3.9,,
776,176,"
Performance and Scale Engineer",Qlik,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=2c2c1edb528e3d1a&fccid=49ad47b3debb43f4&vjs=3,3.7,,
777,177,Structural Engineer,Cyient,"Labrador City, NL",https://ca.indeed.com/rc/clk?jk=3a9548b4082f9c12&fccid=48337f40cc18bca7&vjs=3,3.5,,
778,178,"Manager, Predictive Services, Cloud Support Data and Analyti...",Google,"Waterloo, ON",https://ca.indeed.com/rc/clk?jk=6c4ce4413d1a8a50&fccid=a5b4499d9e91a5c6&vjs=3,4.3,,
779,179,"Data Engineer, Analytics | Ingénieur de données, analytique",Facebook,Remote,https://ca.indeed.com/rc/clk?jk=25a01d4404e14b85&fccid=1639254ea84748b5&vjs=3,4.1,,
780,180,Test Engineer - Aerospace,ABB,"Quebec City, QC",https://ca.indeed.com/rc/clk?jk=09f395f849e7a8ee&fccid=38b4474838e7b7a1&vjs=3,3.9,,
782,182,"
Customer Engineer (Security)",Microsoft,"Greater Toronto Area, ON",https://ca.indeed.com/rc/clk?jk=674e08896a292f25&fccid=734cb5a01ee60f80&vjs=3,4.2,,
783,183,"
Conversational Designer",[24]7.ai,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=40bcf8f9974cc690&fccid=8dd694db65727106&vjs=3,None,,
784,184,"
Site Reliability Engineer - SKATE",Electronic Arts,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=426262e74b687a54&fccid=617d7f961cfcf54a&vjs=3,3.8,,
785,185,"
Data Engineer",Canadian Tire,Ontario,https://ca.indeed.com/rc/clk?jk=a18117555078281e&fccid=2e16043297423070&vjs=3,3.6,,
786,186,"Manufacturing Engineer, Langley, BC",Signify,"Langley, BC",https://ca.indeed.com/rc/clk?jk=cf435e8461ddfb3c&fccid=508609a1a9ea1ca9&vjs=3,3.8,,
787,187,Intermediate Pavements Engineer,Tetra Tech,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=385666222b2d2fc0&fccid=997110e6d9c4c093&vjs=3,3.7,,
788,188,Senior DevOps Engineer,Appnovation Technologies,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=90bc3402b7744977&fccid=44fd14c53aec5d7e&vjs=3,4,,
789,189,Java Software Engineer (Canada - Remote),"Guidewire Software, Inc.","Mississauga, ON+3 locations•Remote",https://ca.indeed.com/rc/clk?jk=bf3d4efae6bfccc4&fccid=be90d89fb010b0bf&vjs=3,3.7,,
790,190,Sourcing Coordinator Intern,Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=96a5449b1eb668d0&fccid=31921a4bf53a6026&vjs=3,3.1,,
791,191,Senior Cloud Engineer,BMO Financial Group,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=aae39a848f56ab9c&fccid=3a429036b3725efa&vjs=3,3.8,,
792,192,DevOps Engineer,Canonical - Jobs,"Toronto, ON+4 locations",https://ca.indeed.com/rc/clk?jk=fc26dd4c7c9aeb61&fccid=d40b824c7b625849&vjs=3,None,,
793,193,Intermediate Civil Engineer,Tetra Tech,"Kelowna, BC",https://ca.indeed.com/rc/clk?jk=49e5d3d814c07e46&fccid=997110e6d9c4c093&vjs=3,3.7,,
794,194,"
Associate Engineer II",TD Bank,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=261872989ac2ce08&fccid=d7114f1cac8d0711&vjs=3,3.8,,
795,195,Research Engineer,NOVA Chemicals Corporation,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=e7d460a618489996&fccid=ec83d2b79e601bee&vjs=3,3.7,,
796,196,Mobile Engineer (iOS),Perpetua,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=1bdad4f93850d0a5&fccid=a00f1912ba0e5a8a&vjs=3,None,,
799,199,Decision Support Analyst,Lakeridge Health,Ontario,https://ca.indeed.com/rc/clk?jk=d6d67e5f0b6f3703&fccid=e6b2e8a3d8f79499&vjs=3,4.3,,
800,200,Optical Engineer / Scientist,ABB,"Quebec City, QC",https://ca.indeed.com/rc/clk?jk=63e3e2e8a39bc772&fccid=38b4474838e7b7a1&vjs=3,3.9,,
801,201,Data Engineer,A Thinking Ape,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=96dbe03365b5a4d8&fccid=72805b59c37bc6cc&vjs=3,None,,
802,202,Development Engineer,Signify,"Langley, BC",https://ca.indeed.com/rc/clk?jk=b91ac56f68a39ef4&fccid=508609a1a9ea1ca9&vjs=3,3.8,,
803,203,Data Scientist,Northland,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=f121fdae3e4d0be5&fccid=8c064b8b37f69ee1&vjs=3,3.7,,
804,204,Senior ML/AI Engineer– 5G Technologies,Syntronic,"Toronto, ON",https://ca.indeed.com/company/Syntronic/jobs/Senior-Ml-Ai-Engineer-Technology-cc6d79990da144c6?fccid=3547d4da2dc92c32&vjs=3,3.9,,
805,205,Network (Security) Operator- CSJ Intern,ORION Empowering Innovation,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=13972c8c767d2a5f&fccid=6099ece2a6f8634f&vjs=3,None,,
806,206,Chief of Staff,Vital Biosciences Inc.,"Mississauga, ON",https://ca.indeed.com/company/Vital-Biosciences-Inc./jobs/Chief-Staff-af5efa19b2c6b04c?fccid=36343573f3d7cb8d&vjs=3,None,,
807,207,Sr. DevOps Engineer - Remote USA and Canada,Autodesk,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=3c291fb3f3722c76&fccid=7136762d065a5ad7&vjs=3,4.1,,
808,208,Sales Engineer,Snowflake,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=200e91a12d65da26&fccid=04a37cb60fd02dd3&vjs=3,None,,
810,210,Data & Analytics - Software Engineering Manager,Aritzia,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=353368be3c40fce0&fccid=230bf53df7c46c1a&vjs=3,3.4,,
811,211,Intermediate Data Engineer // Ingénieur·e des données,Mistplay,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=1381fedd9d8d696c&fccid=0df7d31d238863fe&vjs=3,None,,
812,212,"
Project Controls Administrator","Kleinfelder, Inc.","Edmonton, AB",https://ca.indeed.com/rc/clk?jk=aa37dfdfbe4f49f8&fccid=5be5cf4956979448&vjs=3,3.4,,
813,213,"
Azure Data Engineer - Supervising Associate",EY,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=5eaae6c14ece675f&fccid=1544766d4c2915b0&vjs=3,4,,
814,214,Senior DevOps Engineer - North American Integrated Analytics...,Munich Re,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=4e7ad2fbfe335612&fccid=d4448c192a012f32&vjs=3,4,,
815,215,Presales - Solutions Consultant - Solutions Engineer,Content Square,"Madrid, SK",https://ca.indeed.com/rc/clk?jk=76b9a5d740f8fec5&fccid=dcee946d6190dc91&vjs=3,None,,
816,216,"
Data Scientist",TELUS,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=27802a4241f35551&fccid=ed81336789a877c2&vjs=3,3.9,,
817,217,Senior Business Intelligence Engineer,Kroll,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=0843160d27526485&fccid=2991547aff717aed&vjs=3,3.5,,
818,218,"
Director, Contract Manufacturing",Cardinal Health,Canada,https://ca.indeed.com/rc/clk?jk=dc8672e2255bcbaf&fccid=87b328666e50453b&vjs=3,3.5,,
819,219,Operational Support Engineer,TELUS,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=d7bd2b97bca69609&fccid=ed81336789a877c2&vjs=3,3.9,,
820,220,Senior Instrumentation & Control Systems Asset Engineer,Capital Power,"Warburg, AB",https://ca.indeed.com/rc/clk?jk=1fa131eb975a5f22&fccid=1e6dbbaa0744a7ee&vjs=3,3.4,,
821,221,"Senior Manager, Central Analytics",ViacomCBS Networks International,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=b3784fd886cec6bd&fccid=30cb52ad6dd37131&vjs=3,3.9,,
822,222,Associate Database Administrator,Gartner,"Quebec City, QC",https://ca.indeed.com/rc/clk?jk=db25704a935cdd8e&fccid=be293f1def77a963&vjs=3,3.7,,
823,223,Senior DevOps Engineer - Remote,Highspot,Canada•Remote,https://ca.indeed.com/rc/clk?jk=5de3b529e832c5e7&fccid=fecd220976785cb1&vjs=3,None,,
824,224,Senior DevOps Engineer,Validere Technologies,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=5811defa46cb7692&fccid=e967e2adf60716db&vjs=3,None,,
825,225,Business Development Representative,Inpixon,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=6fefeb21808aaffc&fccid=6390894b6e36df76&vjs=3,None,,
826,226,Associate Machine Learning Developer (Cohort 6),AltaML,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=899e7d354e60efa2&fccid=b0c2f1ef82069270&vjs=3,None,,
827,227,IT Engineer,Banff Jasper Collection by Pursuit,"Jasper, AB",https://ca.indeed.com/rc/clk?jk=7f758fa75eba1291&fccid=94e03004e947cdea&vjs=3,3.5,,
830,230,Site Reliability Engineer,Mavtek,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=e9a87020f0d05e7e&fccid=022978e5633eb365&vjs=3,3.6,,
831,231,Senior IT Network Engineer,Motorola Solutions,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=1e3e11fd4a64272a&fccid=22ec6ef3cc441ac2&vjs=3,4.1,,
832,232,Integration Test Engineer,NCR,"Waterloo, ON",https://ca.indeed.com/rc/clk?jk=7907adef40a6b2d1&fccid=50597ebf467edd46&vjs=3,3.6,,
833,233,"
SAP iXp Intern - Agile Test Developer, HANA and Analytics",SAP,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=b7a207456aa1aa1c&fccid=156c7820d1988640&vjs=3,4.3,,
834,234,"
Client Marketing Operations Coordinator - Remote",AvenueHQ,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=6497171875a14353&fccid=15f493ae3c9584c1&vjs=3,None,,
835,235,Cloud Infrastructure Engineer (Contract - 6 Months),CaseWare IDEA,Canada•Remote,https://ca.indeed.com/rc/clk?jk=e231e60e5e3f0774&fccid=9a477b661f8f818d&vjs=3,None,,
837,237,Data Science Engineer,StackPros Inc.,"Toronto, ON",https://ca.indeed.com/company/StackPros-Inc./jobs/Data-Science-Engineer-3ef033918c144e95?fccid=efee8d7cab418992&vjs=3,3,,
838,238,"
Data Engineer",CGI,"Montréal, QC+4 locations",https://ca.indeed.com/rc/clk?jk=f370d720da0bf243&fccid=43a69183767d4301&vjs=3,3.6,,
839,239,"Mobile Engineer, iOS (All levels, Junior, Senior, Staff, Sr....",Earnin,"Vancouver, BC",https://ca.indeed.com/company/Earnin/jobs/Mobile-Engineer-c173ebd6ab9ad632?fccid=569032175dafe736&vjs=3,None,,
840,240,Research Scientist,Lululemon,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=be00a0bbee71f4fc&fccid=43f0f7dbd55927e9&vjs=3,4.2,,
841,241,"Entry Level Technical Support Engineer (Java ,SQL) - Mississ...","Guidewire Software, Inc.","Toronto, ON",https://ca.indeed.com/rc/clk?jk=8ddac9d38b5dc080&fccid=be90d89fb010b0bf&vjs=3,3.7,,
842,242,Digital Analytics Analyst,Acronym Canada Inc,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=56c05c031ce24cf0&fccid=5ef76899d700e02b&vjs=3,None,,
843,243,Site Reliability Engineer,ELEMENTS Global Services,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=4df43e89c6b2204c&fccid=a81936551e7ad03b&vjs=3,None,,
844,244,"
Data Engineer–Intermediate",ICBC,British Columbia,https://ca.indeed.com/rc/clk?jk=396d0afffecc9bb9&fccid=1439567482f57b34&vjs=3,3.4,,
845,245,"Data Scientist, Data valorization",Desjardins,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=bfccdcab7904c4ff&fccid=d1e5df65baa8857f&vjs=3,3.9,,
846,246,Product Designer - Growth,ProductBoard,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=0271decb09123902&fccid=99758b0623b3032f&vjs=3,None,,
847,247,Solutions Engineer,Deloitte,"Vaughan, ON",https://ca.indeed.com/rc/clk?jk=91fe2fd7b347b834&fccid=9e215d88a6b33622&vjs=3,4,,
848,248,Backend Engineer (Remote),Pelmorex Corp,Remote,https://ca.indeed.com/rc/clk?jk=dbe96f1057443113&fccid=b2d4328e43e833e5&vjs=3,4,,
849,249,"
Sr Network Systems Engineer",IQVIA,Remote,https://ca.indeed.com/rc/clk?jk=938b4fd75140eee8&fccid=6b7a1dfe07e7f037&vjs=3,3.8,,
850,250,Data Scientist,Kabam,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=11ff0bf0ff74acc2&fccid=fde47f06a6b44d5e&vjs=3,None,,
851,251,Data Engineer,Hitachi Solutions Ltd,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=344d0c254323cbc7&fccid=28f79c18789111e8&vjs=3,3.8,,
852,252,Data Scientist – Pharma International Data and Analytics Cha...,Roche,"Welwyn, SK",https://ca.indeed.com/rc/clk?jk=0cc95fed4b14c34d&fccid=bca1c8ed48c3b338&vjs=3,4.2,,
853,253,Senior Analytics Engineer -Infrastructure,ACV Auctions,Ontario•Remote,https://ca.indeed.com/rc/clk?jk=7e584f69b08d2c37&fccid=6867c53ddcaa8459&vjs=3,None,,
854,254,Data Engineer,McAfee,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=24d97a69fb102a85&fccid=800f11c47014effe&vjs=3,3.7,,
855,255,Data Engineer,INTERIOR HEALTH AUTHORITY,Canada,https://ca.indeed.com/rc/clk?jk=4bb167c23cb90d2e&fccid=819aaf068231c6d3&vjs=3,3.2,,
856,256,Associate Product Designer,Vidyard,+1 locationRemote,https://ca.indeed.com/rc/clk?jk=c10385d341ebfd01&fccid=481922bac21917d5&vjs=3,3.1,,
857,257,QA Engineer - Vault,Veeva Systems,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=0860ed4a35d83077&fccid=353eb997fc901045&vjs=3,None,,
858,258,Data Engineer,Amazon Dev Centre Canada ULC,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=7948aea2a462369c&fccid=fe2d21eef233e94a&vjs=3,3.5,,
859,259,Continuous Improvement Manager (Grade 24/25),PACCAR,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=69f56b5fbbf31481&fccid=c2c6a7536e4d9df3&vjs=3,3.6,,
861,261,Data Engineer,Ritchie Bros.,"Burnaby, BC",https://ca.indeed.com/rc/clk?jk=9de911e0f580b515&fccid=143c7479acc5b806&vjs=3,3.7,,
862,262,Enterprise Act Engineer III - AWS-T3206,"Amazon Web Services Canada, In","Toronto, ON",https://ca.indeed.com/rc/clk?jk=b6b6b6adcbdde80f&fccid=fe2d21eef233e94a&vjs=3,3.5,,
863,263,Product Associate,SAP,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=14ba607cb0e22de4&fccid=156c7820d1988640&vjs=3,4.3,,
864,264,Frontend Developer,Interaptix,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=a99130fba6f1a593&fccid=90690727895dfd26&vjs=3,None,,
865,265,Senior QA Engineer,Absolute Software,Remote,https://ca.indeed.com/company/Absolute-Software/jobs/Senior-QA-Engineer-69bf6b266495c825?fccid=2b478912036f2b2c&vjs=3,3.4,,
866,266,Senior Software Engineer - Analytics,PagerDuty,Ontario•Remote,https://ca.indeed.com/rc/clk?jk=1220f6e744205bc9&fccid=a4813de415be0594&vjs=3,None,,
867,267,Data Engineer,NielsenIQ,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=f867627d0cb4e27d&fccid=7cb2f2a8d7f35bee&vjs=3,None,,
868,268,Data Scientist Intern (4 Months),IBM,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=0532d13879201233&fccid=de71a49b535e21cb&vjs=3,3.9,,
869,269,Machine Learning Engineer,Bolt,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=ab33d63e94c719ee&fccid=2472edbe03e34796&vjs=3,None,,
870,270,Software Engineer in Test,Laserfiche,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=8c79e890884676b9&fccid=4d3f4a82e1bbf0dd&vjs=3,None,,
871,271,Data Scientist,Carta,"Waterloo, ON",https://ca.indeed.com/rc/clk?jk=dde739ce33383940&fccid=9e7dc185cb656f55&vjs=3,None,,
872,272,"
Technical Recruiter",Jane.app,Canada•Remote,https://ca.indeed.com/rc/clk?jk=a2d3dc00dbdb22dd&fccid=1293fead0934cf42&vjs=3,None,,
873,273,SENIOR ANALOG ASIC DESIGN ENGINEER,Ranovus,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=842b83838a3d761c&fccid=569d0e2d2b6eba5d&vjs=3,4,,
874,274,Data Science Consultant - Artificial Intelligence Advisory,PwC,"London, ON",https://ca.indeed.com/rc/clk?jk=0b1a0da35e791c05&fccid=5e964c4afc56b180&vjs=3,4,,
875,275,Senior Python Engineer,NielsenIQ,"Markham, ON",https://ca.indeed.com/rc/clk?jk=a56234eb6152da4a&fccid=7cb2f2a8d7f35bee&vjs=3,None,,
876,276,"Mobile Engineer, Android (All levels, Junior, Senior, Staff,...",Earnin,"Vancouver, BC",https://ca.indeed.com/company/Earnin/jobs/Mobile-Engineer-11e525cd340635cf?fccid=569032175dafe736&vjs=3,None,,
877,277,"
Data Engineer - Informatica Data Quality, Omnia AI",Deloitte,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=f75ffed96e39510a&fccid=9e215d88a6b33622&vjs=3,4,,
878,278,Data Analyst,Zesty.ai,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=d4d775151f07a88b&fccid=46e789a2786c8da1&vjs=3,None,,
879,279,"Engineer, Mine Planning",IAMGOLD,"Mesomikenda Lake, ON•Remote",https://ca.indeed.com/rc/clk?jk=8ad3c1ec94957197&fccid=5f9cb5bc7de2c8a7&vjs=3,4.2,,
880,280,OT Cyber Consultant / Defense Engineer,Siemens,"Fredericton, NB•Remote",https://ca.indeed.com/rc/clk?jk=db959a0ca89db1ff&fccid=ea6bb53f0b18b8f2&vjs=3,4,,
881,281,"Validation HW Engineer Battery, EV",BRP,"Valcourt, QC",https://ca.indeed.com/rc/clk?jk=d279f3d7baef1f33&fccid=a7dc48a474db29d3&vjs=3,3.9,,
882,282,"Senior Associate, Capital Projects",Deloitte,"Toronto, ON+3 locations",https://ca.indeed.com/rc/clk?jk=4000e27f708b2329&fccid=9e215d88a6b33622&vjs=3,4,,
883,283,"
Data Engineer, Data Management, AML/ATF Models and Analytics",Scotiabank,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=a3f0d8bac3e423de&fccid=3002307a9e5b4706&vjs=3,3.9,,
884,284,"Supportability Program Manager, Global Operations, Chrome Cl...",Google,"Waterloo, ON",https://ca.indeed.com/rc/clk?jk=0188af876a720e5f&fccid=a5b4499d9e91a5c6&vjs=3,4.3,,
885,285,Customer Experience Monitoring Engineer (AVP),Citi,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=a1f03fac0c5aa541&fccid=5bcd1ef0a7f4fb99&vjs=3,3.9,,
887,287,Product Designer,Local Logic,Remote,https://ca.indeed.com/rc/clk?jk=4e442d4e7348cbd4&fccid=155d54208de1b9b1&vjs=3,None,,
888,288,"
Senior Blockchain Engineer",Peer Ledger,"Halifax, NS",https://ca.indeed.com/rc/clk?jk=ac3eeeb2b4715963&fccid=fad93f0ad768a328&vjs=3,None,,
889,289,"
Technical Sales Manager",StackPros Inc.,"Toronto, ON",https://ca.indeed.com/company/StackPros-Inc./jobs/Technical-Sales-Manager-4f2ae91307ce43a4?fccid=efee8d7cab418992&vjs=3,3,,
891,291,Project Engineer,ABB,"Quebec City, QC",https://ca.indeed.com/rc/clk?jk=1563094323ad135f&fccid=38b4474838e7b7a1&vjs=3,3.9,,
892,292,AWS Devops Engineer,Cognizant Technology Solutions,"Scarborough, ON",https://ca.indeed.com/rc/clk?jk=51a5fbf0ebedd073&fccid=2df6a1e69a70a1e7&vjs=3,3.9,,
893,293,Senior DevOps Engineer,FIS Global,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=c31bc2915f557ce4&fccid=74e36d81c894b4b7&vjs=3,3.4,,
